latitude,longitude,city,numberofcalls,bouroughs,state,zipcode,location
40.70739295,-73.94267269,,11,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.84270816,-73.93675169,NEW YORK,728,MANHATTAN, NY,10032,Club/Bar/Restaurant
40.77761333,-73.97925678,NEW YORK,15,MANHATTAN, NY,10023,Club/Bar/Restaurant
40.75633063,-73.96747478,NEW YORK,31,MANHATTAN, NY,10022,Club/Bar/Restaurant
40.7657348,-73.98360333,NEW YORK,228,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.7221796,-73.94986445,,24,BROOKLYN, NY,11222,Club/Bar/Restaurant
40.75929243,-73.9682458,NEW YORK,13,MANHATTAN, NY,10022,Club/Bar/Restaurant
40.71024228,-73.96350792,,59,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.68268743,-73.96313,,22,BROOKLYN, NY,11238,Club/Bar/Restaurant
40.72282442,-73.99442252,NEW YORK,54,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.7193687,-73.9932179,NEW YORK,59,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.6801084,-73.86059446,OZONE PARK,60,QUEENS, NY,11416,Club/Bar/Restaurant
40.68470544,-73.94418492,,28,BROOKLYN, NY,11221,Club/Bar/Restaurant
40.82350569,-73.89181878,BRONX,12,BRONX, NY,10459,Club/Bar/Restaurant
40.72100917,-73.98407971,NEW YORK,18,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.71916742,-73.8421903,FOREST HILLS,26,QUEENS, NY,11375,Club/Bar/Restaurant
40.7702664,-73.9188378,ASTORIA,10,QUEENS, NY,11102,Club/Bar/Restaurant
40.74263781,-73.95358052,LONG ISLAND CITY,50,QUEENS, NY,11101,Club/Bar/Restaurant
40.68829839,-73.95708715,,81,BROOKLYN, NY,11238,Club/Bar/Restaurant
40.72712725,-73.9841937,NEW YORK,11,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.67383824,-73.96299069,,60,BROOKLYN, NY,11238,Club/Bar/Restaurant
40.63972478,-73.96772979,,12,BROOKLYN, NY,11218,Club/Bar/Restaurant
40.71954389,-73.84250687,FOREST HILLS,63,QUEENS, NY,11375,Club/Bar/Restaurant
40.7438043,-73.98373864,NEW YORK,34,MANHATTAN, NY,10016,Club/Bar/Restaurant
40.72663629,-73.9480788,,16,BROOKLYN, NY,11222,Club/Bar/Restaurant
40.78591202,-73.97260615,NEW YORK,61,MANHATTAN, NY,10024,Club/Bar/Restaurant
40.80635431,-73.9539551,NEW YORK,17,MANHATTAN, NY,10026,Club/Bar/Restaurant
40.77666244,-73.95554624,NEW YORK,11,MANHATTAN, NY,10028,Club/Bar/Restaurant
40.76045668,-73.98373097,NEW YORK,14,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.71639867,-74.00964963,NEW YORK,13,MANHATTAN, NY,10013,Club/Bar/Restaurant
40.61898465,-74.10608833,STATEN ISLAND,11,STATEN ISLAND, NY,10301,Club/Bar/Restaurant
40.79564993,-73.9367025,NEW YORK,26,MANHATTAN, NY,10029,Club/Bar/Restaurant
40.85465602,-73.93704036,NEW YORK,22,MANHATTAN, NY,10033,Club/Bar/Restaurant
40.61897721,-73.92657171,,185,BROOKLYN, NY,11234,Club/Bar/Restaurant
40.82382294,-73.94428864,NEW YORK,21,MANHATTAN, NY,10031,Club/Bar/Restaurant
40.73524167,-74.00606204,NEW YORK,38,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.71586504,-73.86102109,REGO PARK,25,QUEENS, NY,11374,Club/Bar/Restaurant
40.73815366,-74.0090249,NEW YORK,28,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.72100139,-73.9878785,NEW YORK,24,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.85734316,-73.93231304,NEW YORK,29,MANHATTAN, NY,10040,Club/Bar/Restaurant
40.69959035,-73.94423377,,70,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.72475941,-73.99331115,NEW YORK,13,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.71577141,-73.9588695,,14,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.6571417,-73.91980078,,14,BROOKLYN, NY,11212,Club/Bar/Restaurant
40.75317252,-73.90498435,WOODSIDE,72,QUEENS, NY,11377,Club/Bar/Restaurant
40.70896635,-73.92472682,,10,BROOKLYN, NY,11237,Club/Bar/Restaurant
40.76391016,-73.98865404,NEW YORK,68,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.71093446,-73.96513432,,34,BROOKLYN, NY,11249,Club/Bar/Restaurant
40.83853602,-73.94159476,NEW YORK,40,MANHATTAN, NY,10032,Club/Bar/Restaurant
40.63249702,-73.93392817,,16,BROOKLYN, NY,11234,Club/Bar/Restaurant
40.76502017,-73.91738937,ASTORIA,30,QUEENS, NY,11103,Club/Bar/Restaurant
40.71138031,-73.94674525,,47,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.7188309,-73.99755053,NEW YORK,24,MANHATTAN, NY,10013,Club/Bar/Restaurant
40.72409376,-73.98070211,NEW YORK,25,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.61361381,-73.9810402,,14,BROOKLYN, NY,11204,Club/Bar/Restaurant
40.68334712,-73.96621238,,38,BROOKLYN, NY,11238,Club/Bar/Restaurant
40.79365992,-73.97066719,NEW YORK,106,MANHATTAN, NY,10025,Club/Bar/Restaurant
40.7339463,-74.00048351,NEW YORK,27,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.75667818,-73.9943511,NEW YORK,24,MANHATTAN, NY,10018,Club/Bar/Restaurant
40.82103435,-73.95724362,NY,21,MANHATTAN, NY,10031,Club/Bar/Restaurant
40.72440629,-73.97860951,NEW YORK,15,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.6658646,-73.98904921,,11,BROOKLYN, NY,11215,Club/Bar/Restaurant
40.7199886,-73.98809514,NEW YORK,22,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.67187351,-73.8431061,OZONE PARK,11,QUEENS, NY,11417,Club/Bar/Restaurant
40.76055827,-73.98399084,NEW YORK,35,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.87892449,-73.90478656,BRONX,15,BRONX, NY,10463,Club/Bar/Restaurant
40.84649962,-73.86001444,BRONX,10,BRONX, NY,10462,Club/Bar/Restaurant
40.70066107,-73.92966987,,39,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.76838707,-73.95558787,NEW YORK,45,MANHATTAN, NY,10021,Club/Bar/Restaurant
40.88403476,-73.89796587,BRONX,10,BRONX, NY,10463,Club/Bar/Restaurant
40.71366785,-73.94931535,,46,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.72133686,-73.99708866,NEW YORK,51,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.73388589,-74.00263405,NEW YORK,15,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.72116616,-73.98868657,NEW YORK,44,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.81258038,-73.90596163,BRONX,23,BRONX, NY,10455,Club/Bar/Restaurant
40.70769793,-73.95581586,,93,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.79924045,-73.9628704,NEW YORK,21,MANHATTAN, NY,10025,Club/Bar/Restaurant
40.73184063,-73.98986103,NEW YORK,18,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.75405004,-73.96852622,NEW YORK,70,MANHATTAN, NY,10017,Club/Bar/Restaurant
40.72403031,-73.97888382,NYC,22,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.85198792,-73.93176905,NEW YORK,28,MANHATTAN, NY,10033,Club/Bar/Restaurant
40.70211545,-73.82056959,RICHMOND HILL,19,QUEENS, NY,11418,Club/Bar/Restaurant
40.72141034,-73.98769444,NEW YORK,30,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.70256374,-73.90062398,RIDGEWOOD,18,QUEENS, NY,11385,Club/Bar/Restaurant
40.88355217,-73.89849823,BRONX,56,BRONX, NY,10463,Club/Bar/Restaurant
40.77076607,-73.95384973,NEW YORK,103,MANHATTAN, NY,10075,Club/Bar/Restaurant
40.70791011,-73.9450059,,23,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.69821675,-73.80633134,JAMAICA,26,QUEENS, NY,11435,Club/Bar/Restaurant
40.87153719,-73.8772306,BRONX,49,BRONX, NY,10467,Club/Bar/Restaurant
40.88923532,-73.90039556,BRONX,50,BRONX, NY,10471,Club/Bar/Restaurant
40.75168549,-73.85543864,CORONA,16,QUEENS, NY,11368,Club/Bar/Restaurant
40.76181083,-73.99387056,NEW YORK,30,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.7623246,-73.9764531,NEW YORK,132,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.7603875,-73.92199029,ASTORIA,120,QUEENS, NY,11106,Club/Bar/Restaurant
40.71865809,-73.81360953,FLUSHING,46,QUEENS, NY,11367,Club/Bar/Restaurant
40.75962609,-73.99547346,NEW YORK,20,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.72593131,-74.00842073,NEW YORK,32,MANHATTAN, NY,10013,Club/Bar/Restaurant
40.73178846,-73.98969145,NEW YORK,81,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.84862709,-73.93424121,NEW YORK,14,MANHATTAN, NY,10033,Club/Bar/Restaurant
40.86328205,-73.9267828,NEW YORK,286,MANHATTAN, NY,10040,Club/Bar/Restaurant
40.73400669,-74.00005412,NEW YORK,70,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.73609748,-73.98721542,NEW YORK,70,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.7207874,-73.98885619,NEW YORK,20,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.70619093,-74.00916485,NEW YORK,26,MANHATTAN, NY,10005,Club/Bar/Restaurant
40.71254873,-73.95796249,,40,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.84332975,-73.93914372,NEW YORK,20,MANHATTAN, NY,10032,Club/Bar/Restaurant
40.68067802,-73.96238479,,30,BROOKLYN, NY,11238,Club/Bar/Restaurant
40.73713914,-73.70921876,GLEN OAKS,21,QUEENS, NY,11004,Club/Bar/Restaurant
40.76523994,-73.91390907,ASTORIA,64,QUEENS, NY,11103,Club/Bar/Restaurant
40.80467738,-73.94773257,NEW YORK,19,MANHATTAN, NY,10027,Club/Bar/Restaurant
40.70605964,-73.83143704,KEW GARDENS,33,QUEENS, NY,11415,Club/Bar/Restaurant
40.75934044,-73.99195767,NEW YORK,21,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.72860489,-74.00531458,NEW YORK,10,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.76548132,-73.91369938,ASTORIA,27,QUEENS, NY,11103,Club/Bar/Restaurant
40.73058315,-73.98621703,NEW YORK,24,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.72671632,-73.99169101,NEW YORK,24,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.72924728,-74.00006494,NEW YORK,68,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.67413684,-73.95380845,,22,BROOKLYN, NY,11216,Club/Bar/Restaurant
40.72146258,-73.98852418,NEW YORK,22,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.68088064,-73.98371072,,10,BROOKLYN, NY,11217,Club/Bar/Restaurant
40.65171843,-74.00463814,,10,BROOKLYN, NY,11232,Club/Bar/Restaurant
40.72004918,-73.95534951,,18,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.82259297,-73.94952505,NEW YORK,13,MANHATTAN, NY,10031,Club/Bar/Restaurant
40.85717578,-73.93239997,NEW YORK,20,MANHATTAN, NY,10040,Club/Bar/Restaurant
40.66759276,-73.98100684,,14,BROOKLYN, NY,11215,Club/Bar/Restaurant
40.72983031,-73.98079426,NEW YORK,11,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.7122186,-73.96382426,,15,BROOKLYN, NY,11249,Club/Bar/Restaurant
40.72285427,-73.98957017,NEW YORK,31,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.75568407,-73.88411081,JACKSON HEIGHTS,15,QUEENS, NY,11372,Club/Bar/Restaurant
40.71406302,-74.00770861,NEW YORK,17,MANHATTAN, NY,10007,Club/Bar/Restaurant
40.63322528,-74.13667392,STATEN ISLAND,19,STATEN ISLAND, NY,10302,Club/Bar/Restaurant
40.85044819,-73.9366612,NEW YORK,10,MANHATTAN, NY,10033,Club/Bar/Restaurant
40.78670595,-73.97571503,NEW YORK,10,MANHATTAN, NY,10024,Club/Bar/Restaurant
40.71407655,-73.98984209,NEW YORK,12,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.72854728,-74.0046471,NEW YORK,28,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.77242188,-73.95570793,NEW YORK,27,MANHATTAN, NY,10075,Club/Bar/Restaurant
40.73657808,-73.95530596,,11,BROOKLYN, NY,11222,Club/Bar/Restaurant
40.87904927,-73.84311987,BRONX,11,BRONX, NY,10469,Club/Bar/Restaurant
40.70071878,-73.92978883,,37,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.61478363,-73.93656785,,32,BROOKLYN, NY,11234,Club/Bar/Restaurant
40.70482471,-73.93401518,,87,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.72223429,-73.99433237,NEW YORK,27,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.70227392,-73.81152746,JAMAICA,17,QUEENS, NY,11435,Club/Bar/Restaurant
40.73875786,-74.00019486,NEW YORK,179,MANHATTAN, NY,10011,Club/Bar/Restaurant
40.69622255,-73.93391551,,98,BROOKLYN, NY,11221,Club/Bar/Restaurant
40.72477819,-73.98794997,NEW YORK,11,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.71776846,-73.96366974,,26,BROOKLYN, NY,11249,Club/Bar/Restaurant
40.67127809,-73.95035693,,38,BROOKLYN, NY,11216,Club/Bar/Restaurant
40.72205788,-73.98570651,NEW YORK,42,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.72042228,-73.98817082,NEW YORK,38,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.71942599,-73.9887013,NEW YORK,10,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.74371747,-74.00597259,NEW YORK,28,MANHATTAN, NY,10011,Club/Bar/Restaurant
40.85930241,-73.89807612,BRONX,54,BRONX, NY,10458,Club/Bar/Restaurant
40.72827564,-73.99935778,NEW YORK,37,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.67845538,-73.9496774,,25,BROOKLYN, NY,11216,Club/Bar/Restaurant
40.70484883,-73.90560866,RIDGEWOOD,13,QUEENS, NY,11385,Club/Bar/Restaurant
40.73964395,-73.98965415,NEW YORK,22,MANHATTAN, NY,10010,Club/Bar/Restaurant
40.8172264,-73.94229989,NEW YORK,46,MANHATTAN, NY,10030,Club/Bar/Restaurant
40.68729923,-73.95691111,,199,BROOKLYN, NY,11238,Club/Bar/Restaurant
40.72292768,-73.98354531,NEW YORK,61,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.71757618,-73.99052335,NEW YORK,18,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.8458189,-73.93857399,NEW YORK,64,MANHATTAN, NY,10033,Club/Bar/Restaurant
40.82552296,-73.92654974,BRONX,13,BRONX, NY,10451,Club/Bar/Restaurant
40.76042049,-73.92205884,ASTORIA,15,QUEENS, NY,11106,Club/Bar/Restaurant
40.69492271,-73.95309084,,43,BROOKLYN, NY,11205,Club/Bar/Restaurant
40.85434768,-73.90059963,BRONX,12,BRONX, NY,10457,Club/Bar/Restaurant
40.71355468,-73.96188648,,39,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.61101573,-73.97340545,,15,BROOKLYN, NY,11230,Club/Bar/Restaurant
40.76750843,-73.91203971,ASTORIA,32,QUEENS, NY,11103,Club/Bar/Restaurant
40.87823133,-73.90299396,BRONX,12,BRONX, NY,10463,Club/Bar/Restaurant
40.770663,-73.95701963,NEW YORK,44,MANHATTAN, NY,10021,Club/Bar/Restaurant
40.71189525,-73.95734249,,10,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.72602991,-73.9890754,NEW YORK,20,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.68970483,-73.91852118,,109,BROOKLYN, NY,11221,Club/Bar/Restaurant
40.80921013,-73.94444898,NEW YORK,29,MANHATTAN, NY,10027,Club/Bar/Restaurant
40.72336564,-73.95056707,,10,BROOKLYN, NY,11222,Club/Bar/Restaurant
40.7436844,-73.97359429,NEW YORK,17,MANHATTAN, NY,10016,Club/Bar/Restaurant
40.79756979,-73.93910248,NEW YORK,11,MANHATTAN, NY,10029,Club/Bar/Restaurant
40.72639229,-73.98988711,NEW YORK,18,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.73288601,-73.98624181,NEW YORK,19,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.71346027,-73.95874828,,30,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.76115715,-73.92366432,ASTORIA,16,QUEENS, NY,11106,Club/Bar/Restaurant
40.77638923,-73.97952074,NEW YORK,13,MANHATTAN, NY,10023,Club/Bar/Restaurant
40.7669823,-73.91689597,ASTORIA,20,QUEENS, NY,11103,Club/Bar/Restaurant
40.62553848,-74.07577709,STATEN ISLAND,12,STATEN ISLAND, NY,10304,Club/Bar/Restaurant
40.70789309,-73.78672142,JAMAICA,75,QUEENS, NY,11433,Club/Bar/Restaurant
40.71472927,-73.94180064,,27,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.79976023,-73.96620747,NEW YORK,14,MANHATTAN, NY,10025,Club/Bar/Restaurant
40.7189536,-73.98611482,NEW YORK,22,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.7293296,-74.00235605,NEW YORK,23,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.8985862,-73.86738879,BRONX,19,BRONX, NY,10470,Club/Bar/Restaurant
40.7118486,-73.78986498,JAMAICA,62,QUEENS, NY,11432,Club/Bar/Restaurant
40.67413839,-73.72954485,ROSEDALE,18,QUEENS, NY,11422,Club/Bar/Restaurant
40.69645621,-73.90014263,RIDGEWOOD,13,QUEENS, NY,11385,Club/Bar/Restaurant
40.68315344,-73.95385989,,36,BROOKLYN, NY,11216,Club/Bar/Restaurant
40.65232958,-73.92727379,,25,BROOKLYN, NY,11203,Club/Bar/Restaurant
40.73853272,-74.00387196,NEW YORK,51,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.74279466,-73.91560894,WOODSIDE,96,QUEENS, NY,11377,Club/Bar/Restaurant
40.8512885,-73.89878603,BRONX,31,BRONX, NY,10457,Club/Bar/Restaurant
40.87639511,-73.87964798,BRONX,11,BRONX, NY,10467,Club/Bar/Restaurant
40.76038872,-73.98934771,NEW YORK,11,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.70640957,-73.92261612,,45,BROOKLYN, NY,11237,Club/Bar/Restaurant
40.86265183,-73.92846821,NEW YORK,79,MANHATTAN, NY,10040,Club/Bar/Restaurant
40.69639887,-73.9674968,,32,BROOKLYN, NY,11205,Club/Bar/Restaurant
40.86553576,-73.9272684,NEW YORK,88,MANHATTAN, NY,10034,Club/Bar/Restaurant
40.6896471,-73.91839865,,10,BROOKLYN, NY,11221,Club/Bar/Restaurant
40.70733558,-73.94320295,,15,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.80000172,-73.96604481,NEW YORK,72,MANHATTAN, NY,10025,Club/Bar/Restaurant
40.74550121,-73.98925987,NEW YORK,32,MANHATTAN, NY,10001,Club/Bar/Restaurant
40.70223509,-73.81128232,JAMAICA,21,QUEENS, NY,11435,Club/Bar/Restaurant
40.78873125,-73.97426256,NYC,23,MANHATTAN, NY,10024,Club/Bar/Restaurant
40.70405345,-73.90977549,RIDGEWOOD,64,QUEENS, NY,11385,Club/Bar/Restaurant
40.77757461,-73.95105398,NEW YORK,143,MANHATTAN, NY,10028,Club/Bar/Restaurant
40.79856266,-73.96336198,NEW YORK,20,MANHATTAN, NY,10025,Club/Bar/Restaurant
40.86895885,-73.91583208,NEW YORK,65,MANHATTAN, NY,10034,Club/Bar/Restaurant
40.6857644,-73.82746439,SOUTH RICHMOND HILL,99,QUEENS, NY,11419,Club/Bar/Restaurant
40.76754409,-73.91201078,ASTORIA,73,QUEENS, NY,11103,Club/Bar/Restaurant
40.70605965,-73.83144065,KEW GARDENS,19,QUEENS, NY,11415,Club/Bar/Restaurant
40.71924727,-73.84237049,FOREST HILLS,14,QUEENS, NY,11375,Club/Bar/Restaurant
40.64600662,-73.99860904,,19,BROOKLYN, NY,11232,Club/Bar/Restaurant
40.8390628,-73.9412076,NEW YORK,140,MANHATTAN, NY,10032,Club/Bar/Restaurant
40.74406051,-74.00680988,NEW YORK,12,MANHATTAN, NY,10011,Club/Bar/Restaurant
40.74420325,-74.00669441,NEW YORK,119,MANHATTAN, NY,10011,Club/Bar/Restaurant
40.8598744,-73.89321652,BRONX,34,BRONX, NY,10458,Club/Bar/Restaurant
40.62267862,-74.02541404,,32,BROOKLYN, NY,11209,Club/Bar/Restaurant
40.85399666,-73.88889542,BRONX,12,BRONX, NY,10458,Club/Bar/Restaurant
40.66859873,-73.99339609,,38,BROOKLYN, NY,11215,Club/Bar/Restaurant
40.76056167,-73.9897231,NEW YORK,44,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.73420647,-73.95492868,,13,BROOKLYN, NY,11222,Club/Bar/Restaurant
40.620266,-73.99822054,,13,BROOKLYN, NY,11219,Club/Bar/Restaurant
40.70169627,-73.92181373,,103,BROOKLYN, NY,11237,Club/Bar/Restaurant
40.776993,-73.97910533,NEW YORK,11,MANHATTAN, NY,10023,Club/Bar/Restaurant
40.74244241,-73.98050554,NEW YORK,100,MANHATTAN, NY,10016,Club/Bar/Restaurant
40.65683338,-73.96013845,,67,BROOKLYN, NY,11225,Club/Bar/Restaurant
40.67854566,-73.973429,,18,BROOKLYN, NY,11217,Club/Bar/Restaurant
40.75784759,-73.91660416,ASTORIA,49,QUEENS, NY,11103,Club/Bar/Restaurant
40.7276114,-74.00127,NEW YORK,23,MANHATTAN, NY,10012,Club/Bar/Restaurant
40.76478896,-73.9959027,NEW YORK,30,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.77159735,-73.90757916,ASTORIA,23,QUEENS, NY,11105,Club/Bar/Restaurant
40.72986362,-73.98316836,NEW YORK,26,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.7520028,-73.98325661,NEW YORK,24,MANHATTAN, NY,10018,Club/Bar/Restaurant
40.67937376,-73.88643908,,12,BROOKLYN, NY,11207,Club/Bar/Restaurant
40.83045842,-73.94749912,NEW YORK,31,MANHATTAN, NY,10031,Club/Bar/Restaurant
40.79318722,-73.94056193,NEW YORK,18,MANHATTAN, NY,10029,Club/Bar/Restaurant
40.71765265,-73.95444927,,23,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.76964227,-73.90999712,ASTORIA,13,QUEENS, NY,11105,Club/Bar/Restaurant
40.72250863,-73.9920487,NEW YORK,37,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.76152269,-73.92440391,ASTORIA,23,QUEENS, NY,11106,Club/Bar/Restaurant
40.73465934,-73.98828737,NEW YORK,20,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.62277199,-73.99796111,,47,BROOKLYN, NY,11219,Club/Bar/Restaurant
40.7192403,-73.84532504,FOREST HILLS,14,QUEENS, NY,11375,Club/Bar/Restaurant
40.71948409,-73.99540404,NYC,38,MANHATTAN, NY,10013,Club/Bar/Restaurant
40.74425235,-73.91224003,WOODSIDE,14,QUEENS, NY,11377,Club/Bar/Restaurant
40.75565695,-73.88443932,JACKSON HEIGHTS,21,QUEENS, NY,11372,Club/Bar/Restaurant
40.82427381,-73.95203494,NEW YORK,38,MANHATTAN, NY,10031,Club/Bar/Restaurant
40.80234631,-73.96810968,NEW YORK,69,MANHATTAN, NY,10025,Club/Bar/Restaurant
40.76863581,-73.9111068,ASTORIA,17,QUEENS, NY,11103,Club/Bar/Restaurant
40.760405,-73.98747426,NY,33,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.72114427,-73.98939367,NEW YORK,16,MANHATTAN, NY,10002,Club/Bar/Restaurant
40.69146867,-73.82069199,SOUTH RICHMOND HILL,12,QUEENS, NY,11419,Club/Bar/Restaurant
40.80237264,-73.96430262,NEW YORK,10,MANHATTAN, NY,10025,Club/Bar/Restaurant
40.76761182,-73.91825619,ASTORIA,34,QUEENS, NY,11103,Club/Bar/Restaurant
40.58075262,-73.83390611,ROCKAWAY PARK,12,QUEENS, NY,11694,Club/Bar/Restaurant
40.80645153,-73.96504816,NEW YORK,42,MANHATTAN, NY,10025,Club/Bar/Restaurant
40.67934096,-73.88657253,,40,BROOKLYN, NY,11207,Club/Bar/Restaurant
40.76902594,-73.91524717,ASTORIA,13,QUEENS, NY,11103,Club/Bar/Restaurant
40.74480252,-73.91025803,WOODSIDE,33,QUEENS, NY,11377,Club/Bar/Restaurant
40.76570463,-73.91882892,ASTORIA,10,QUEENS, NY,11103,Club/Bar/Restaurant
40.76011682,-73.98767285,NEW YORK,26,MANHATTAN, NY,10036,Club/Bar/Restaurant
40.69001621,-73.82574419,SOUTH RICHMOND HILL,17,QUEENS, NY,11419,Club/Bar/Restaurant
40.71267449,-73.95661335,,17,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.85124461,-73.8988114,BRONX,19,BRONX, NY,10457,Club/Bar/Restaurant
40.59645556,-73.97803836,,68,BROOKLYN, NY,11223,Club/Bar/Restaurant
40.73287502,-73.98616604,NEW YORK,88,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.63069697,-73.94539737,,142,BROOKLYN, NY,11210,Club/Bar/Restaurant
40.77554692,-73.91454925,ASTORIA,27,QUEENS, NY,11105,Club/Bar/Restaurant
40.62192499,-74.03167804,,22,BROOKLYN, NY,11209,Club/Bar/Restaurant
40.78597322,-73.97625335,NEW YORK,20,MANHATTAN, NY,10024,Club/Bar/Restaurant
40.68268194,-73.96311197,,40,BROOKLYN, NY,11238,Club/Bar/Restaurant
40.82513202,-73.94397319,NEW YORK,27,MANHATTAN, NY,10031,Club/Bar/Restaurant
40.72970008,-74.0044776,NEW YORK,11,MANHATTAN, NY,10014,Club/Bar/Restaurant
40.83917804,-73.94113522,NEW YORK,26,MANHATTAN, NY,10032,Club/Bar/Restaurant
40.723084,-73.98267582,NEW YORK,49,MANHATTAN, NY,10009,Club/Bar/Restaurant
40.76333659,-73.972749,NEW YORK,24,MANHATTAN, NY,10022,Club/Bar/Restaurant
40.78106247,-73.94941932,NEW YORK,20,MANHATTAN, NY,10128,Club/Bar/Restaurant
40.76929579,-73.99493849,NEW YORK,17,MANHATTAN, NY,10019,Club/Bar/Restaurant
40.73132176,-73.98861269,NEW YORK,12,MANHATTAN, NY,10003,Club/Bar/Restaurant
40.65160575,-73.93310919,,45,BROOKLYN, NY,11203,Club/Bar/Restaurant
40.71869299,-73.95465418,,11,BROOKLYN, NY,11211,Club/Bar/Restaurant
40.70411268,-73.9478547,,26,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.67631977,-73.95593759,,43,BROOKLYN, NY,11238,Club/Bar/Restaurant
40.7260026,-74.00931188,NEW YORK,16,MANHATTAN, NY,10013,Club/Bar/Restaurant
40.70624307,-73.94301632,,60,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.78002803,-73.95016753,NEW YORK,45,MANHATTAN, NY,10128,Club/Bar/Restaurant
40.70810405,-73.94306884,,32,BROOKLYN, NY,11206,Club/Bar/Restaurant
40.76524269,-73.91390546,ASTORIA,13,QUEENS, NY,11103,Club/Bar/Restaurant
40.76751941,-73.91202887,ASTORIA,13,QUEENS, NY,11103,Club/Bar/Restaurant
